text,label,label_text,index
"If you wear a 12 and a bust size 36D get a large, it will fit just right, no room for over eating.",1,counterfactual,4669
There are so many self revealing truths in here that I wanted to be sure to soak it all up.,0,not-counterfactual,3101
I was aware of the Touch but I thought that it was too much for me.,0,not-counterfactual,3095
These are a HUGE improvement over the coin size earbuds that came with my Blackberry 9700.,0,not-counterfactual,3753
bought these for our trips to Thailand and India and wanted something light an comfory that I could wear to temples and while out in the heat...great pants...kinda long.,0,not-counterfactual,255
"The pins are a little long, but if it were on a jacket or something it wouldn't be a problem.",0,not-counterfactual,1817
"I was hesitant to buy this, thinking that I was just paying for the name, but it really is a quality jacket.",0,not-counterfactual,3127
Interesting to note some of the characters felt the same way and the book was written in the 20's.,0,not-counterfactual,84
I've had them for a while now and they still seem new.,0,not-counterfactual,2738
* Set up instructions are easy until something doesn't work quite right (inputs) and a lot of time can be spent trying to tweak the remote.,0,not-counterfactual,636
I RECEIVED IN VERY GOOD CONDITION AS A MATTER OF FACT I HAD A FRIEND AT HOME AND SHE BOUGHT IT FROM ME AND I HAD TO ORDER ANOTHER ONE FOR ME,0,not-counterfactual,1440
"The speaker and transmitter must require perfect conditions to transmit and receive sound of any quality, even at short distances.",0,not-counterfactual,719
Way better than the flimsy VGA connector that came with the ASUS.,0,not-counterfactual,41
"I used it to cut 1 inch thick foam that I purchased at home depot....I was truly disappointed...I think the manufacturer could sell something much better and durable...I do not enjoy making negative comment...but I must say that this product as far as strength and durability is a poor design....  regretfully yours,  joubert",0,not-counterfactual,2836
This rug stays in place because of its backing and it never feels wet...ever.,0,not-counterfactual,237
"However, the measurements are entirely accurate, so that's not the fault of the seller or the product.",0,not-counterfactual,1774
"""It's still cool as it is the \D\"""" in its heyday, but dont get too excited about it if you order it.""""""",0,not-counterfactual,3311
"Excellent reading , I cannot wait for book 2.",0,not-counterfactual,1212
I would recommend this product with those warnings and that the hole for the camera just fits so you have to be careful not to move it when taking a picture or you end up with a black area.,0,not-counterfactual,4872
I didn't look closely enough before I purchased these.,0,not-counterfactual,3064
The hat is perfect except it doesn't seem to be quite 5 inches.,0,not-counterfactual,249
I'm 5'9 and the shorts fit just over my kneecaps.,0,not-counterfactual,3565
Can't wait to hang all of these next Christmas!,0,not-counterfactual,733
"I only wanted this three colors on my wall canvas, nothing extra.",0,not-counterfactual,1864
"Assembly should be left to engineers, but if you screw it up - have a roll of packaging tape handy.",1,counterfactual,3046
"I haven't tried the soap that was included with the pump as of yet, I use this for dish-soap at the kitchen sink.",0,not-counterfactual,2301
I also like how it doesn't need a separate power plug!,0,not-counterfactual,4726
My dancer did not like the straps on this leotard.,0,not-counterfactual,4887
Without the buildup though would not have been so successful.,0,not-counterfactual,2916
"When the vac is off, it will wiggle if shaken by hand, but not much.",0,not-counterfactual,4463
Usually in knowing where it is now instead of it hanging I can just reach back and flip the switch.,0,not-counterfactual,972
"It's great quality fabric, it goes into your pocket too if it gets too hot..",0,not-counterfactual,242
I am returning as I can not wear jeans that are low ride.,0,not-counterfactual,1389
"These strips are wall mountable, have cable management hooks and the remote switch can be taped or screwed to the wall and should be placed next to a light switch to make sure it gets used.",0,not-counterfactual,1011
This book was written in a time when women were not very independent and yet Miss Cayley is that.,0,not-counterfactual,1649
We have our bread machine on the top shelf (on the wood part) and when can make a loaf of bread and the stand doesn't move.,0,not-counterfactual,3410
"I've been wanting headphones for a long time, but I can't bring myself to leave the frequency these have to offer.",0,not-counterfactual,3465
"Looks great,  feels good,  just enough for my cards and cash,  nothing special except the Royale Hyrule Crest which loos amazing.",0,not-counterfactual,268
In fact I had to read in private as I was out of control laughing.,0,not-counterfactual,1156
"She doesn't often use the magnifier, but enjoys having it there  for her needle work.",0,not-counterfactual,3820
The fit is exactly what I was going for.,0,not-counterfactual,3319
This set is nice except for one design flaw.,0,not-counterfactual,561
"However, I'm a 36DD and this bra has no padding so it doesn't give me quite enough support.",0,not-counterfactual,2562
My attention wandered as he covered so many characters and it wasn't clear who was really important to the story for a while.,0,not-counterfactual,2675
This would be PERFECT if there was a drawstring around the hood.,0,not-counterfactual,4254
VERY WARM AND COMFORTABLE TO WEAR WHEN IT IS REALLY COLD.,0,not-counterfactual,1182
"I am so looking forward to reading the second book in this series, I finished the Sand Dollar only about an hour ago and am feeling disappointed that I won't be visiting the characters again tonight.",0,not-counterfactual,3802
It's nice to meet a modest hero who has supernatural powers but is just a regular guy.,0,not-counterfactual,4476
English must be a second language for the writer.,0,not-counterfactual,4820
"I still absolutely love this pipe and definitely plan to hang on to it, but if I had the chance to buy it again I'd go with an Egyptian pipe as I hear (correct me if I'm wrong) that they are metal-free, and therefore rustproof.",0,not-counterfactual,720
You're only shot is using the buttons at the back of the unit and forgoing the software and it's supposed customization.,0,not-counterfactual,1648
I'm pretty sure I got the right filter size too?,0,not-counterfactual,348
"I realize the nature of batik, but these were the only splash spots like this on the whole piece, and it was as if they were in the absolute worst spot they could be in and it just didn't look good so I sent it back.",0,not-counterfactual,2288
"It doesn't matter too much for the jumpsuit as he wore clothes underneath, but he wouldn't wear the headpiece because it was very uncomfortable.",0,not-counterfactual,1667
The only thing that could be improved on is that they don't block outside noise very well.,0,not-counterfactual,3732
"Very nice and colorful, Just what we wanted.",0,not-counterfactual,716
I thought I would have to send it back and did not really enjoy that perspective.,0,not-counterfactual,1103
"I would have liked to exchange for another size, but the larger size was not available.",1,counterfactual,882
The only problem is I wish they came in white.,1,counterfactual,4039
I woud do it again if I needed to.,1,counterfactual,4943
A tad long but that's how he likes his shirts so it was perfect.,0,not-counterfactual,2351
These patches are east to sew plus have the sticky backing to iron on to your clothing.,0,not-counterfactual,3376
"the sticks do not stand upright, they hang in all directions.",0,not-counterfactual,3008
This was helpful to me in making decisions on which apps I wanted to try out.,0,not-counterfactual,2213
Quality is not as great as could be but Bub's grow so quickly the quality will hold up long enough.,0,not-counterfactual,2207
"I bought these to match the bra, and I like them a lot.",0,not-counterfactual,1777
"I was looking for a set of headphones that I could wear on the treadmill without constantly having to readjust, that sounded great and didn't break the bank.",0,not-counterfactual,2996
"I definitely recommend this product,and for the price..you can't beat that...MN",0,not-counterfactual,1910
"""ONLY negative and not enough to downgrade the 5-star rating, it would be nice to have provided some type of \\\\\tool storage\\\\\"""" for the handheld canister...minor and not a deal breaker, just something potential buyers need to be aware of.""""""",0,not-counterfactual,752
Also the cargo pockets could have been made larger.,1,counterfactual,3079
It arrives double boxed and wrapped in plastic- a good thing because it was left on our stoop in a howling rain storm.,0,not-counterfactual,3168
"The warmer has nice little feet, which keeps it directly off any surface, but I still use a trivet, just in case.",0,not-counterfactual,1179
I've worn my boots a couple times without proper socks and I can definitely tell the difference!,0,not-counterfactual,121
"""Oh please - that seems to be the \en vogue\"""" thing to complain about these days in YA ROMANCE novels.""""""",0,not-counterfactual,4374
"I have been able to bring soups, stews, sauces, full meals, etc to work in my bag without having to worry about the containers leaking on my things.",0,not-counterfactual,3630
It looks nice but when I connected it to my IPhone it did not work.,0,not-counterfactual,429
I really want to love this speaker however I cannot move more than 10-12 feet away without the sound cutting out.,0,not-counterfactual,771
This story pulls you in from the first page.,0,not-counterfactual,3884
"I have a 15 gallon one(not sure if they still make this size) & I thought that held a lot...this one is so much bigger & roomier...the 24 gallon holds almost 2x more than my 15, & is built just a solidly as the former.",0,not-counterfactual,4601
Great book...not hard to understand for people like me that are almost computer illiterate!!,0,not-counterfactual,241
I like that we didn't have to read about the trap houses or the crooked cops and I wished that the love scenes were a little less detail and the listing all of the designers were not listed.,1,counterfactual,1350
But plugging in a second non-wireless USB keyboard and using this to get into the BIOS did the trick.,0,not-counterfactual,1745
Haven't used my big vac since I purchased this one.,0,not-counterfactual,1267
I don't want to say to much about this because I'm not one to write a review with spoilers!!,0,not-counterfactual,1977
"I got tired of using an old nano or Ipod mp3 player and having to keep swapping out the music on it, I found it more entertaining and less time consuming to simply purchase a small portable radio and listen to radio stations while running, I can switch between my top 5 favorite stations when commercials come on while running and always get music I enjoy listening too.",0,not-counterfactual,4179
The characters are wonderful and the story is very well written.,0,not-counterfactual,4635
The room is on the smaller side so this is perfect.,0,not-counterfactual,1215
i ordered this dress for my pageant in feb it is nothing like the picutres the beads are tacky they are plastic and i didnt expect it to be this bad im very unpleased with this dress i wanted to cry when i saw it not only that but it was shipped in a very thin plastic bag which could easily damage the dress i will never order anything from them again,0,not-counterfactual,2751
I wanted to a stretch knit cap for when I traveled during the winter months where it gets a little chilly.,0,not-counterfactual,2899
It's also slightly sheer so I would say leggings/sllip are a must but the cat printing is totally opaque so that's good!,0,not-counterfactual,823
Just stick with it if you are having trouble at the beginning.,0,not-counterfactual,3825
Can't wait to read the next offering in the series.,0,not-counterfactual,1688
It's the same quality mat that came with my cameo.,0,not-counterfactual,2851
I love how the hat is attached with your own bobby pins instead of an elastic band.,0,not-counterfactual,4257
Lucky is the man who learns to navigate times of peril without exacerbating his problems further.,0,not-counterfactual,886
"""Note: color is listed as \assorted\"""", which means you probably won't get the pretty solid coral colored dress that's pictured.""""""",0,not-counterfactual,1006
"This product is ingeniously simple, easy to use and really works.",0,not-counterfactual,4462
The leg openings on this shaper were so tight they left a crease around my thigh!,0,not-counterfactual,2388
"""Please elaborate on what happened so I can understand and give you a 2 or 3 day plan as you requested.\\\\\  Makes you want to buy from someone else, doesn't it?""""""",0,not-counterfactual,1551
"It comes with a pretty flat sheet (a cute single riffle at top edge), I would've loved it even more if it came with a fitted sheet too!",1,counterfactual,455
I just wanted my stomach to look smoother and not have my thighs rub together so wearing a maxi dress all day would be more comfortable.,0,not-counterfactual,3458
"I love the fact that USB is built into the player so that I can download music both at home and at work, and if necessary charge the player when I'm away without having to remember yet another cable cord.",0,not-counterfactual,2963
But this is still one of the best series I've ever read!,0,not-counterfactual,797
as I see nothing in the box that could have caused the damage besides the sharp edges on the paper/carton label up top.,0,not-counterfactual,3755
As the story is Jeremy fells like little more than a hot office fantasy.,0,not-counterfactual,3028
Holds your interest but won't waste my time reading anymore in this series.,0,not-counterfactual,1792
"Well written book, keeps your attention, I liked the attention to details.",0,not-counterfactual,3879
"It was a little tricky to get it on but now that it's on, it's comfortable.",0,not-counterfactual,3997
The only plus is that these skirts are cheap.,0,not-counterfactual,2297
Nothing in this theoretically full-length piece that you couldn't find in a two-column piece in a travel magazine.,0,not-counterfactual,4586
I received the wrong item for this twice and finally asked Amazon to refund my money (they did with no hassles--gotta love that).,0,not-counterfactual,2850
"It is also 97% cotton, so it should be easy to take care of.",0,not-counterfactual,1358
I had read reviews and knew that the remote did NOT have a power button.,0,not-counterfactual,437
"Inexpensive, portable set of all the most important Creeds and Confessions, which every reformed Christian should have at hand.",0,not-counterfactual,3931
I hope there's more intake on these past characters since I'm now hooked.,0,not-counterfactual,527
A must read just to learn about what is next.,0,not-counterfactual,1486
"After a week I couldn't take it and disconnected it, it took a day for the odor to clear out of the room.",0,not-counterfactual,3426
"""These have great sound and they come with a nice selection of ear bud tips which is useful since I have smaller ears and many of the large default connectors that \\\\\cheap\\\\\"""" headphones have are no good.""""""",0,not-counterfactual,2991
"It has my sons favorite character on it, he will be able to wear it for a few year because it is 3 sizes too big, but that doesn't stop him from wearing it :)",0,not-counterfactual,1679
"The first thing i noticed right out of the box was that instead of having like a stainless steel color like you see in the picture, its more of like a bronze color.",0,not-counterfactual,640
"There are a few downfalls, not sure if its because I am larger busted but the straps seem to fold in ward.",0,not-counterfactual,4064
It's as if the author did not know what to do.,0,not-counterfactual,436
They were as good as we hoped they would be.,0,not-counterfactual,1765
What I love about this book is the character development.,0,not-counterfactual,4739
worked for four days now either won't start or shuts off while playing ipod touch,0,not-counterfactual,134
I had read that it did not work with some devices and so tried single connections - everything still worked (although why one would have a single device on an HDMI switcher is not clear).,0,not-counterfactual,3333
"I would suggest what ever size you NORMALLY are, to go 1 size up on this dress, due to the tightness in the bust area on the dress...I rather it be a lil more room on down, then way to tight/small up top.",0,not-counterfactual,1848
I would have killer back pain if it wasn't for this bra.,0,not-counterfactual,3105
Bought this for an 18 hour flight to Thailand and couldn't have survived without it.,1,counterfactual,1772
You are constantly popping it open to make any changes to the songs being played.,0,not-counterfactual,3309
And another point that should be stated is that the pockets on it are really high up.,0,not-counterfactual,2634
Cons: I wish the individual heads were perforated so i could cut off what i need.,1,counterfactual,1959
"Too many times it seems that authors have a checklist for each book in their series, and every book must follow the checklist, like every heroine in a series has been cheated on, or the conflict in each book is someone is trying to kill the hero our heroine, etc.",0,not-counterfactual,4450
Wanted this to be better quality and more comparable to my LONGCHAMP in quality but considering the price I can not complain.,0,not-counterfactual,330
The only thing I will criticize is the color is not exactly as shown.,0,not-counterfactual,1259
I have bought three of them for around the house.,0,not-counterfactual,1833
It works fine and definite when playing music in the car.,0,not-counterfactual,3110
"""Again it has all the rules just in a \not very user friendly\"""" edition.""""""",0,not-counterfactual,3571
The only reason to get a newer version than this is if you wanted to schedule it to clean at a regular time.,0,not-counterfactual,3910
We had to send a medium back for an extra large.,0,not-counterfactual,103
I purchased this for a special occasion so that I would feel more confidant in a clingy dress.,0,not-counterfactual,692
"After reading the reviews, I took a chance and purchased this vacuum.",0,not-counterfactual,4215
My labtop tiny speakers give me a better experience except for the barely heared small sub woover.,0,not-counterfactual,1656
A lot of the jewels were falling off the sticky sheets into the bag when they arrived.,0,not-counterfactual,828
I have to be careful my cat doesn't take the little tiny remote  ;),0,not-counterfactual,4750
I enjoy these very much and would buy these again if I had to.,0,not-counterfactual,3518
These are now on my must-buy list for new parents.,0,not-counterfactual,4360
Can't see why a regulat lag screw bolt couldn't be used and if I ever remount that's what I'm going to buy to replace the supplied hardware.,0,not-counterfactual,133
None of them are stable and no one seems to have any clue on how to get the help they need.,0,not-counterfactual,959
I only wished that the ending didn't require my imagination.,1,counterfactual,1965
The language took away from the book for me.,0,not-counterfactual,3616
"However, I would not want my daughter to read this serious just yet, for me there is a lot of adult content and not for young readers.",0,not-counterfactual,3821
"I see there is now a newer model of this- one thing I'd wish they'd do with these is make a physical touch screen lockout button so you couldn't accidentally change activities because of brushing against the remote- don't know if that's been implimented... but very glad I bought it, though expensive, it's still a great asset over wrangling 5 or 6 remotes.",0,not-counterfactual,4295
"As a tall person, it's hard to find leg wear that fits well, I'm 6' and 135lbs, and these fit me well, but would easily fit anyone taller or voluptuous...... hopefully that is somewhat helpful....Good quality as well!",0,not-counterfactual,4173
I had a bit of trouble with the top plug but it was definitely operator error!,0,not-counterfactual,3437
"The lack of stability is most frustrating when trying to alight the projector to the screen, as you have to wait for the projector to stop jiggling around to see if your adjustments are correct.",0,not-counterfactual,1922
They have enough of a plot to keep your attention without being to heavy,0,not-counterfactual,4204
THEY ARE VERY MUCH LIKE THE ISSUED BY THE ARMY.,0,not-counterfactual,1364
"Got this little speaker instead of changing out my entire car stereo setup, fills the car with noise even on the highway (windows up ofc).",0,not-counterfactual,110
"The only thing is that even though I wear it three days out of the week and only owning it barely a month, I can feel the elasticity of the bra loosen.",0,not-counterfactual,2972
These would have been perfect if the fit was right.,1,counterfactual,2883
If you put this in your Master Bedroom....you may feel like a pampered guest in your own home!,0,not-counterfactual,1582
But it takes some sponge action to get it clean.,0,not-counterfactual,2127
It would be nice to get a leather-like trim or maybe a slightly better quality cushion that prevents any sound drift.,0,not-counterfactual,4171
"Overall, it feels good, but it doesn't make the bed -look- all that appealing.",0,not-counterfactual,4711
Going to trunks to avoid the ride up of boxer briefs.,0,not-counterfactual,2334
I'm ordering another set for a birthday gift.,0,not-counterfactual,2125
"There 's nothing new or interesting with release of this ebook, which must have fake reviews because they have generic responses.",0,not-counterfactual,215
"And great for any age, any gender to read.",0,not-counterfactual,3328
"She has skillfully interwoven elements of love, sex, mysticism, and a dash of humor into this story; it is a definite must read!",0,not-counterfactual,4336
"""I'm currently \broadening my horizons\"""" where my reading is concerned, branching out into genres I haven't normally read.""""""",0,not-counterfactual,3920
I both wanted and needed to know the information that you have shared from your rich experiences as an actor.,0,not-counterfactual,893
"I wear a large and was hoping the dress would fit because I love the material, the color and the look.",0,not-counterfactual,4017
"Sad to say, I should have listened to the complaints about lack of a tone control button.",1,counterfactual,3924
This polymer clay press isn't as good as the last one I had (which was sturdier and had a wooden handle instead of cheap plastic).,0,not-counterfactual,804
Best sounding earbuds for the money hands down must have as second choice replaceable buds.,0,not-counterfactual,420
The first was so good I bought a second one!,0,not-counterfactual,2538
"She is tall, I got it size 10 ......a little bit large but since you can tie at the back, you can't notice it.",0,not-counterfactual,2449
It's a cute dress and I'll probably be wearing it.,0,not-counterfactual,4999
"I read through the book fairly quickly, wish there was more to the story.",1,counterfactual,2167
"I wanted something that I could fold up and take on an airplane because the airlines don't give passengers blankets any longer, but this one is really too bulky to fold and carry.",0,not-counterfactual,4526
This one was so rich with history and the storyline was wonderful and easy to follow.,0,not-counterfactual,1407
"It works and it's very bright, but I ordered a pink and got a red string.",0,not-counterfactual,4135
"Prob not great for bigger chests, I am a C cup and it works just fine.",0,not-counterfactual,1062
"If I were going to purchase again, I would consider a synthetic bag that would not need to be washed and would be lighter.",1,counterfactual,1686
"I do not have to have music, because this headsets' is noise cancelling!",0,not-counterfactual,3777
They haven't fallen out in any of my workouts (even sprints) overall great product.,0,not-counterfactual,4111
I don't recommend cutting a snag without a provision because the lace may unravel.,0,not-counterfactual,3405
The only problem is that there should be a slit in the crotch!,0,not-counterfactual,2841
"I won't spoil it, but it was a dumb ending!",0,not-counterfactual,4018
"But it seems like it is kind of cheaply made and I wouldn't wear without something over it, unless I was wearing it with pajama bottoms when going to bed.",0,not-counterfactual,2041
"It's designed perfectly for someone who hates ironing, and will only iron the one shirt that they will wear for the day.",0,not-counterfactual,2547
4- At best it lightly drags a Swiffer pad on your floor.,0,not-counterfactual,3239
"""Could be my TV, could be my Mini DisplayPort out, because I'm running it from a late-2010 MacBook Air 11\--probably not the best video card.""""""",0,not-counterfactual,3157
The whole reason for going with this style antenna was the hope that I could mount it on the front of the house facing the transmitters without it looking bad.,0,not-counterfactual,2076
"It would have been nice to have the right item, but after three times I stopped trying to buy it from this company and went and bought my headphones locally.",1,counterfactual,4705
Verry happy with my placemats thay were just how thay said thay would be,0,not-counterfactual,2151
I am a male so I had to measure my hips to get the right women's size and they fit great.,0,not-counterfactual,3251
"And I was only planning to wear it as lingerie, but there's no way I'd let my husband see that.",0,not-counterfactual,2549
I liked the storyline but I just would have like to have seen a little bit more.,1,counterfactual,1887
Can't respond as I never got this product.,0,not-counterfactual,811
"For this price, it will be a great back-up for the Oreck (except I'm not sure which will be the back-up!)",0,not-counterfactual,3508
You'll wonder how you ever lived without them.,0,not-counterfactual,4995
I haven't seen this type yet in stores.,0,not-counterfactual,1392
"I saw this in a catalog and, as is my habit, checked to see if it was on Amazon.",0,not-counterfactual,4370
"It's maybe only a foot across.... so the hooks, despite being staggered, are very close.",0,not-counterfactual,1755
Have an issue with the leg bunching up around my crotch.,0,not-counterfactual,743
Main problem is it won't stream everything just your music and the streaming services and stations it enables(pandora and others) but not grooveshark for example.,0,not-counterfactual,1735
"I’ve long been a fan of swashbuckling adventures like H.Rider Haggard, Edgar Rice Burroughs, and A. Merritt; In The Grip of the Minotaur is a rediscovered pulp classic in the same vein.",0,not-counterfactual,1815
"Product came with cable, so spent extra money on cable and freight that I didn't need.",0,not-counterfactual,63
It was just the answer she needed to those cold nights.,0,not-counterfactual,1904
"I like the scene descriptions, the little bits of history given here and there, enough to make depth without getting sidetracked and boring.",0,not-counterfactual,280
"the color matches my phone and kindle case, sound is clear and I have no complaints except the  cords could have been a little longer.",1,counterfactual,1480
I use my ipad to watch all my TV shows so I am on it quite a bit.,0,not-counterfactual,4207
I took both trunks on a recent cruise to the Caribbean and was quickly disappointed as both pairs of trunks did not make it through a snorkeling session and the Atlantis water park without starting to fall apart.,0,not-counterfactual,1693
"My nephew who is a basketball player himself is a huge fan of Carmelo, so I thought getting him a photo for his wall would be a great Easter gift for his basketball themed Easter basket.",0,not-counterfactual,3170
This product will be much sturdier with a little extra bond to help the screws and dowels hold things in place.,0,not-counterfactual,932
If is a easy space and flat it would work perfectly but I tried it in my stairs case which it has rug and also my car and it didn't do nothing at all.,1,counterfactual,3111
"Love the radio, but there were no instructions for changing the time.",0,not-counterfactual,3868
Very neatly tied up all of the plot' s loose ends.,0,not-counterfactual,980
There isn't much to say except that it arrived promptly and works.,0,not-counterfactual,3162
With quick regular vacuuming around the cat boxes after litter clean up has made a difference in my home.,0,not-counterfactual,4833
"(I actually use 2 Winegard LNA-200 Boost XT Digital HDTV Preamplifier and 3 Alphaline Super Low Noise Amplifiers SEA-100)  I realize very few individuals have an electronics background, so I have a bit of basic advice.",0,not-counterfactual,1526
I'm using larger speakers than what they claim the stands can hold and haven't had any issues with them falling over at all.,0,not-counterfactual,1838
"Fits the bill in a pinch, but not my favorite.",0,not-counterfactual,4092
I miss good old analog radio circuits that tuned well w or without antenna.,0,not-counterfactual,4189
I love that its Jack Skelington and it doesn't need a lot of room.,0,not-counterfactual,4466
I would have preffered the shirt to be a little longer.,1,counterfactual,956
"If you are not a v-neck wearer, beware.",0,not-counterfactual,4524
"But the way I use it, it is perfect.",0,not-counterfactual,326
"This pant fix perfect but my husband is very tall, and I ordered the wrong size, but he love southpole",0,not-counterfactual,2037
Definitely must-read for all Mackenzie fans out there :),0,not-counterfactual,428
The Earbuds also came with a 3 year warranty.,0,not-counterfactual,4607
Doesn't fit in my Spellbinders Grand Calibur machine!,0,not-counterfactual,2431
This book will teach you what to do if that ever happens.,0,not-counterfactual,4457
it is the right weight for Tunisian and would be great for baby blankets.,0,not-counterfactual,4936
"I am quite happy with this product, and am considering getting one for the bathroom..for extra storage of things there.",0,not-counterfactual,3592
"Second book of the series really gives insight on how hard it must have been to be trapped in a silo, not knowing when or if, the air outside would be safe again.",0,not-counterfactual,2331
A touch of gold in the stitching is really nice too.,0,not-counterfactual,2651
I believe that this stuff should be taught in schools.,0,not-counterfactual,669
"It has great range on bluetooth - (> 30 ft and through a few walls) Once the speaker was suctioned up, it had not fallen down once.",0,not-counterfactual,3865
I was agonizing over what headphones to buy over the past few weeks as I wanted something small (and secure) but with great sound.,0,not-counterfactual,2874
Until a few minutes ago I haven't put a pair of tighty-whities on since I was a kid.,0,not-counterfactual,4821
"To the point, I think this is the best tray I ever saw except pay close attention to the clearance on your couch!!!",0,not-counterfactual,738
"This is the only thing that my grandson wanted from Santa, and it was very disappointing to have received a product that was broken, battery dead, or whatever is wrong with it.",0,not-counterfactual,4000
Very good product for the price and the fact that I can put them up outside and they will not rust is a huge plus.,0,not-counterfactual,2234
I have heard her speak and have no reason to believe that the book won't be as enjoyable.,0,not-counterfactual,1537
"I rewashed them, and gave them away to charity, so someone else could learn without paying full-ish/foolish price!]",0,not-counterfactual,2786
And some of that journey seemed sort of jump-cut and jumbled.,0,not-counterfactual,553
It is purring away on the kitchen counter as I write this.,0,not-counterfactual,3963
When my order arrived I looked at it & it was bigger than I thought it would be(which is good).,0,not-counterfactual,1565
"It also came in a nice little black box, so wrapping it will be simple!",0,not-counterfactual,282
"I did not like the way the writer had the couple that lost a daughter in this book, handle that situation.",0,not-counterfactual,3818
I first bought one of these at a retail store.,0,not-counterfactual,2777
"After a year of wearing a nursing bra without a lot of padding and an underwire, I was so uncomfortable going back to my regular padded, underwire bras.",0,not-counterfactual,4153
Wish they had a little stretch to the waist....but they don't.,1,counterfactual,3291
"It would be better if it was lighter instead of a dirty, yellow tone beige.",1,counterfactual,4558
"My son weighs 103 pounds and measures 14 almost 16, and he served very well, I liked the colors, the fabric looks good, the loved, 100% polyester, with green elastic edge quality to keep down with the water pressure in the pool, it has already put in shorts.",0,not-counterfactual,3447
i like that it doesn't have a smell!,0,not-counterfactual,3907
"With the help of her husband and friends, she simplified her life and found the freedom to be and do what she wanted, what she had passions for.",0,not-counterfactual,2652
"So, for me, it just wasn't quite what I needed.",0,not-counterfactual,223
The bed is easier to make and it is long enough for the pillows to be folded into the spread so shams are not necessary.,0,not-counterfactual,2959
When I read the fifty shades series I was dying to know what he was up to.,0,not-counterfactual,3068
"I love the tie, the only problem I had to nitpick about it was the color, when you get the tie it's just a slight darker than they are presented on the website but otherwise it's definitely worth the bucks!",0,not-counterfactual,3030
I would have liked a little more interaction with her mother and that whole family.,1,counterfactual,434
"I was really enjoying this book, great storyline, interesting characters, was at the halfway point and all of a sudden there was the F word.",0,not-counterfactual,3084
"I listen to audio books, and having a pause button is great - before, when my husband wanted to talk to me, he had to wait for me to get out my iPod and touch the various buttons to stop my book - or repeat himself - and now he can talk freely!",0,not-counterfactual,2931
I understand that Quasym wanted revenge for what happened to Zaria but sad that he went after the wrong person.,0,not-counterfactual,1380
But over all price was cheap so I had to try it,0,not-counterfactual,3331
"It gets dripped on heavily, but doesn't get soaked.",0,not-counterfactual,279
Very good deal for this sheets at this quality!,0,not-counterfactual,3551
"The only thing that I don't like about it, is... That you can't use the S-Video Out, at the same time as the VGA output.",0,not-counterfactual,99
Not one has torn out or had a material run.,0,not-counterfactual,4325
It compliments my collection of cat shirts quite well.,0,not-counterfactual,2504
"I am using this cable to add a 2nd Sub, so I am using a Y adapter (Also by Mediabridge, very nice as well) which is flexible enough to not need a 90 degree adapter behind my receiver.",0,not-counterfactual,515
The back of the frame is still made of cardboard and comes with hangers attached.,0,not-counterfactual,463
"Other than that, it looks exactly like the picture.",0,not-counterfactual,1820
"The radio though, doesn't catch that well.",0,not-counterfactual,3344
I haven't had any issues with mold forming and it's held up well.,0,not-counterfactual,1972
"SS does not feel that we need them, I THOUGHT THAT I COULD ADJUST THE SOUND TO MY LIKINGS, BUT NO THEY DO THAT STUFF FOR YOU.",0,not-counterfactual,4069
I have learned alot and considered this experience in a way I couldn't have before since I do not have that special friend Ms. seizure.,0,not-counterfactual,1698
"I just wanted to say that this is a fantastic series, one which I read all of in just under two weeks.",0,not-counterfactual,1786
"I have two TV's in different rooms, but share a wall, and this switcher was a great.",0,not-counterfactual,1349
I have used APC surge protection and UPS products for years without problems.,0,not-counterfactual,528
My wife and been looking for a trench in this color and she loved the color and the fit.,0,not-counterfactual,1046
And it has those awkward internal 1990 padded cups...problem is all the cups are a A...I ordered a 2x meaning my boobs are 2x too!!,0,not-counterfactual,4641
"It doesn't seem as heavy duty as a scotch pad, not being as rough, but works okay.",0,not-counterfactual,4621
These are the ones I would recommend this for.,0,not-counterfactual,3398
"IT WAS A LITTLE UNCOMFORTABLE FIT BUT IT'S THE SIZE I ORDERED ,I GUESS THEY RUN SMALL.BUT I CAN STILL WEAR IT .",0,not-counterfactual,1523
"I kind of wish that is how the black one fit, but overall, I am pleased with these hoodies.",1,counterfactual,3050
if it were not for the great price I would send them back.,1,counterfactual,1478
"""The reason I am giving the book a four star is because of that scene with the handgun, other than that the book had a clever sense of humor and illustrations that jump at you they are so full of movement and emotion and a very \story within the story\"""" feel as you get to see the trip from the parents and kids side.""""""",0,not-counterfactual,4093
But all in all they provide a box within which I can place my books on a shelf in the garage without worry.,0,not-counterfactual,3540
I haven't used it yet and will not ever know if it stopped someone from scanning my data but the product is as described and seem to be high quality.,0,not-counterfactual,4618
"Good stuff, easy to get the hair out.",0,not-counterfactual,1375
Box arrived with white pellets spilling out of open corner.,0,not-counterfactual,1297
"With this jacket, I got the great price and good quality.",0,not-counterfactual,2861
"Haven't used it on anything else, perhaps items with a different type screen would be more effective, but I was really excited to try it and felt let down after I did.",0,not-counterfactual,2576
"""I carry alot of \stuff\"""" in my purse and this organizer was perfect!""""""",0,not-counterfactual,1492
the only thing bad is that if you like your shirts a little baggy get the larger size as they are a little tight.,0,not-counterfactual,302
The lettering looked nice but not practical for older mom.,0,not-counterfactual,505
"I wear a size 12/14 dress, and this fits me well.",0,not-counterfactual,4478
"If the problems continue, I will have to return the product.",0,not-counterfactual,4764
